,Semester,Days,S1,S2,Pair,Return,Converged,Count day
890,22,34,WFC,KEY,WFC-KEY,1.0535578759886337,True,2849
891,22,10,WFC,KEY,WFC-KEY,1.0286647763656718,True,2863
892,22,14,CVX,TMK,CVX-TMK,1.0505679727820978,True,2764
893,22,11,CVX,TMK,CVX-TMK,1.0352723974072566,True,2780
894,22,4,CVX,TMK,CVX-TMK,1.0408478925602709,True,2788
895,22,25,CVX,TMK,CVX-TMK,1.028927993834355,True,2816
896,22,2,CVX,TMK,CVX-TMK,1.0329671700583867,True,2820
897,22,3,CVX,TMK,CVX-TMK,1.0437048007213081,True,2828
898,22,8,CVX,TMK,CVX-TMK,0.95,False,2836
899,22,33,STI,BBT,STI-BBT,0.95,False,2850
900,22,8,SYY,1288652D,SYY-1288652D,1.0374364868487833,True,2761
901,22,9,SYY,1288652D,SYY-1288652D,0.95,False,2780
902,22,4,KEY,NCC,KEY-NCC,1.0292513232502158,True,2765
903,22,24,KEY,NCC,KEY-NCC,1.0241488894711568,True,2819
904,22,25,KEY,NCC,KEY-NCC,0.95,False,2850
905,22,39,NEE,KSE,NEE-KSE,1.0342211202460845,True,2789
906,22,41,NEE,KSE,NEE-KSE,1.082464648978854,True,2838
907,22,8,NEE,KSE,NEE-KSE,1.0329917166533686,True,2850
908,23,5,JCI,1436513D,JCI-1436513D,1.000009343826861,True,2882
909,23,3,JCI,1436513D,JCI-1436513D,1.0000053712334658,True,2885
910,23,4,JCI,1436513D,JCI-1436513D,1.0000073745233409,True,2889
911,23,17,JCI,1436513D,JCI-1436513D,1.0000075205171797,True,2906
912,23,7,JCI,1436513D,JCI-1436513D,1.0000099942287743,True,2914
913,23,6,JCI,1436513D,JCI-1436513D,1.00000715196217,True,2920
914,23,6,JCI,1436513D,JCI-1436513D,1.0000136698362077,True,2927
915,23,5,JCI,1436513D,JCI-1436513D,1.0000083078041009,True,2932
916,23,3,JCI,1436513D,JCI-1436513D,1.000005599242819,True,2936
917,23,2,JCI,1436513D,JCI-1436513D,1.0000144465396221,True,2938
918,23,8,JCI,1436513D,JCI-1436513D,1.0000049953883923,True,2948
919,23,3,JCI,1436513D,JCI-1436513D,1.0000077401031497,True,2951
920,23,3,JCI,1436513D,JCI-1436513D,1.000007179181417,True,2955
921,23,10,JCI,1436513D,JCI-1436513D,1.0000042437560532,True,2965
922,23,4,JCI,1436513D,JCI-1436513D,1.0000079449920363,True,2969
923,23,12,JCI,1436513D,JCI-1436513D,1.0000047340205007,True,2981
924,23,4,JCI,1436513D,JCI-1436513D,1.000004484914052,True,2985
925,23,5,JCI,1436513D,JCI-1436513D,1.0000080832855804,True,2990
926,23,7,JCI,1436513D,JCI-1436513D,1.0000005590674306,False,3001
927,23,8,KRI,TMK,KRI-TMK,1.0279760493884345,True,2885
928,23,4,KRI,TMK,KRI-TMK,0.95,False,2892
929,23,6,KRI,TMK,KRI-TMK,1.0588414239310373,True,2928
930,23,10,KRI,TMK,KRI-TMK,1.0212822245823692,True,2950
931,23,10,KRI,TMK,KRI-TMK,0.95,False,2981
932,23,4,BBT,2676187Q,BBT-2676187Q,0.95,False,2889
933,23,55,EOP,EQR,EOP-EQR,1.0322600589143145,True,2932
934,23,44,EOP,EQR,EOP-EQR,1.0284267943957672,True,2998
935,23,20,KEY,2676187Q,KEY-2676187Q,0.95,False,2907
936,23,12,PG,3393199Q,PG-3393199Q,1.0329503707723335,True,2906
937,23,8,PG,3393199Q,PG-3393199Q,0.95,False,2935
938,23,7,PG,3393199Q,PG-3393199Q,1.016351807653506,False,3001
939,23,45,STI,NCC,STI-NCC,0.95,False,2922
940,23,15,WFC,355488Q,WFC-355488Q,1.0215380749212286,True,2892
941,23,11,WFC,355488Q,WFC-355488Q,1.0348074675343881,True,2942
942,23,12,WFC,355488Q,WFC-355488Q,1.0336088882132843,True,2988
943,24,18,JCI,1436513D,JCI-1436513D,1.0000071469638006,True,3018
944,24,4,JCI,1436513D,JCI-1436513D,1.000009543371891,True,3022
945,24,7,JCI,1436513D,JCI-1436513D,1.0000088728852305,True,3029
946,24,10,JCI,1436513D,JCI-1436513D,1.000012051837177,True,3039
947,24,12,JCI,1436513D,JCI-1436513D,1.0000083281406391,True,3051
948,24,40,JCI,1436513D,JCI-1436513D,1.0000047121143005,True,3091
949,24,9,JCI,1436513D,JCI-1436513D,1.0000028678534978,True,3100
950,24,25,JCI,1436513D,JCI-1436513D,1.0000052627256815,True,3125
951,24,2,JCI,1436513D,JCI-1436513D,1.0000041445615893,False,3128
952,24,6,NEE,EXC,NEE-EXC,1.0229409609547782,True,3008
953,24,6,NEE,EXC,NEE-EXC,0.95,False,3024
954,24,11,KEY,355488Q,KEY-355488Q,1.0355704597806366,True,3020
955,24,5,KEY,355488Q,KEY-355488Q,1.0208029728347856,True,3045
956,24,8,KEY,355488Q,KEY-355488Q,1.028147943616556,True,3078
957,24,5,KEY,355488Q,KEY-355488Q,1.0215684276802919,True,3091
958,24,19,KEY,355488Q,KEY-355488Q,0.988945576410894,False,3128
959,24,31,EOP,EQR,EOP-EQR,0.95,False,3052
960,24,72,UNH,502466Q,UNH-502466Q,1.1212060726507145,True,3082
961,24,9,UNH,502466Q,UNH-502466Q,0.95,False,3091
962,24,19,355488Q,MI,355488Q-MI,1.0574192912716958,True,3019
963,24,37,355488Q,MI,355488Q-MI,0.95,False,3072
964,24,62,XOM,COP,XOM-COP,1.0339203556855805,True,3062
965,24,18,XOM,COP,XOM-COP,0.95,False,3089
966,24,32,TMK,HBAN,TMK-HBAN,0.95,False,3049
967,24,12,BAC,1255173D,BAC-1255173D,1.0293815014342766,True,3013
968,24,7,BAC,1255173D,BAC-1255173D,1.0157565921093368,True,3042
969,24,10,BAC,1255173D,BAC-1255173D,1.0216272255453664,True,3053
970,24,8,BAC,1255173D,BAC-1255173D,0.95,False,3082
971,24,49,PG,TGNA,PG-TGNA,1.027148870677854,True,3049
972,24,34,PG,TGNA,PG-TGNA,0.95,False,3107
973,25,5,JCI,1436513D,JCI-1436513D,1.000005397846932,True,3134
974,25,3,JCI,1436513D,JCI-1436513D,1.0000062874733757,True,3137
975,25,2,JCI,1436513D,JCI-1436513D,1.0000092419443631,True,3146
976,25,4,JCI,1436513D,JCI-1436513D,1.0000044963794705,True,3150
977,25,3,JCI,1436513D,JCI-1436513D,1.0000055761937412,True,3154
978,25,5,JCI,1436513D,JCI-1436513D,1.0000022740242234,True,3163
979,25,3,JCI,1436513D,JCI-1436513D,1.0000046482162286,True,3166
980,25,2,JCI,1436513D,JCI-1436513D,1.0000061930730206,True,3173
981,25,2,JCI,1436513D,JCI-1436513D,1.0000047790752533,True,3175
982,25,4,JCI,1436513D,JCI-1436513D,1.0000080768240938,True,3179
983,25,5,JCI,1436513D,JCI-1436513D,1.0000067346578558,True,3185
984,25,6,JCI,1436513D,JCI-1436513D,1.0000061545790855,True,3192
985,25,2,JCI,1436513D,JCI-1436513D,1.0000079369151234,True,3195
986,25,7,JCI,1436513D,JCI-1436513D,1.000004791138931,True,3202
987,25,3,JCI,1436513D,JCI-1436513D,1.0000049429192557,True,3207
988,25,4,JCI,1436513D,JCI-1436513D,1.0000061345296474,True,3215
989,25,2,JCI,1436513D,JCI-1436513D,1.0000058035103656,True,3218
990,25,2,JCI,1436513D,JCI-1436513D,1.0000087685027383,True,3221
991,25,3,JCI,1436513D,JCI-1436513D,1.0000105100584804,True,3224
992,25,2,JCI,1436513D,JCI-1436513D,1.0000060324819873,True,3234
993,25,2,JCI,1436513D,JCI-1436513D,1.0000034326247391,True,3239
994,25,2,JCI,1436513D,JCI-1436513D,1.0000001533522511,False,3251
995,25,10,TGNA,HBAN,TGNA-HBAN,1.0500625777871124,True,3137
996,25,7,TGNA,HBAN,TGNA-HBAN,1.0457164670006454,True,3145
997,25,2,TGNA,HBAN,TGNA-HBAN,1.017457190169612,True,3152
998,25,14,TGNA,HBAN,TGNA-HBAN,1.015409437059303,True,3176
999,25,19,TGNA,HBAN,TGNA-HBAN,0.95,False,3197
1000,25,4,TGNA,HBAN,TGNA-HBAN,1.0148784580233408,True,3217
1001,25,6,TGNA,HBAN,TGNA-HBAN,0.9785938324617645,False,3251
1002,25,45,NEE,AEE,NEE-AEE,1.0238817469549797,True,3172
1003,25,3,NEE,AEE,NEE-AEE,1.0230037227261732,True,3206
1004,25,2,NEE,AEE,NEE-AEE,1.0152611869615917,True,3217
1005,25,3,K,KO,K-KO,1.0260313966911503,True,3154
1006,25,28,K,KO,K-KO,1.0211560887832298,True,3190
1007,25,13,K,KO,K-KO,0.95,False,3204
1008,25,37,WFC,STI,WFC-STI,1.0420512891966167,True,3172
1009,25,3,WFC,STI,WFC-STI,1.0206529437485528,True,3200
1010,25,7,WFC,STI,WFC-STI,0.95,False,3221
1011,25,70,HBAN,605018Q,HBAN-605018Q,0.95,False,3212
1012,25,20,TGNA,WFC,TGNA-WFC,1.0176903386786245,True,3157
1013,25,20,TGNA,WFC,TGNA-WFC,1.0303667993166423,True,3182
1014,25,6,TGNA,WFC,TGNA-WFC,1.0330670624411757,True,3202
1015,25,32,TGNA,WFC,TGNA-WFC,0.9753169022036874,False,3251
1016,25,3,KRI,HBAN,KRI-HBAN,1.032142429819929,True,3137
1017,25,5,KRI,HBAN,KRI-HBAN,1.0536087039022546,True,3145
1018,25,22,KRI,HBAN,KRI-HBAN,1.0270364790357687,True,3182
1019,25,5,KRI,HBAN,KRI-HBAN,1.0333556913097117,True,3189
1020,25,27,KRI,HBAN,KRI-HBAN,1.0255831865926834,True,3217
1021,25,6,KRI,HBAN,KRI-HBAN,1.0230510780094353,True,3232
1022,25,4,KRI,HBAN,KRI-HBAN,1.015550019589028,True,3238
1023,25,8,KRI,HBAN,KRI-HBAN,0.95,False,3247
1024,25,4,EMR,ITW,EMR-ITW,1.020001585473663,True,3134
1025,25,50,EMR,ITW,EMR-ITW,1.0187242716768532,True,3185
1026,25,10,EMR,ITW,EMR-ITW,0.95,False,3210
1027,25,11,PEP,355488Q,PEP-355488Q,0.95,False,3141
1028,25,12,PEP,355488Q,PEP-355488Q,0.95,False,3162
1029,26,4,JCI,1436513D,JCI-1436513D,1.0000061356378007,True,3260
1030,26,5,JCI,1436513D,JCI-1436513D,1.0000096773121268,True,3266
1031,26,2,JCI,1436513D,JCI-1436513D,1.000008010576826,True,3268
1032,26,2,JCI,1436513D,JCI-1436513D,1.0000026301929372,True,3271
1033,26,2,JCI,1436513D,JCI-1436513D,1.0000107392468933,True,3276
1034,26,2,JCI,1436513D,JCI-1436513D,1.0000085362983464,True,3290
1035,26,3,JCI,1436513D,JCI-1436513D,1.000008912080639,True,3296
1036,26,2,JCI,1436513D,JCI-1436513D,1.0000056587286388,True,3299
1037,26,2,JCI,1436513D,JCI-1436513D,1.0000063566788597,True,3303
1038,26,4,JCI,1436513D,JCI-1436513D,1.000003807682964,True,3308
1039,26,2,JCI,1436513D,JCI-1436513D,1.000004792217869,True,3310
1040,26,3,JCI,1436513D,JCI-1436513D,1.0000044645916952,True,3314
1041,26,2,JCI,1436513D,JCI-1436513D,1.0000081007228618,True,3317
1042,26,2,JCI,1436513D,JCI-1436513D,1.0000039719495244,True,3336
1043,26,2,JCI,1436513D,JCI-1436513D,1.0000069385031447,True,3344
1044,26,3,JCI,1436513D,JCI-1436513D,1.0000041917944096,True,3362
1045,26,3,JCI,1436513D,JCI-1436513D,1.000005520874466,True,3368
1046,26,2,JCI,1436513D,JCI-1436513D,1.0000034866739749,True,3373
1047,26,2,JCI,1436513D,JCI-1436513D,1.0000030369829453,True,3377
1048,26,50,D,SO,D-SO,0.9943115314187078,False,3378
1049,26,5,0961514D,KSE,0961514D-KSE,0.95,False,3255
1050,26,4,CIN,KSE,CIN-KSE,1.0184692534127264,True,3272
1051,26,9,CIN,KSE,CIN-KSE,1.0257747502506365,True,3286
1052,26,5,CIN,KSE,CIN-KSE,1.0201965849791157,True,3296
1053,26,4,CIN,KSE,CIN-KSE,1.0151279074671204,True,3317
1054,26,22,CIN,KSE,CIN-KSE,1.0211065890259994,True,3346
1055,26,25,CIN,KSE,CIN-KSE,1.0058125443906503,False,3378
1056,26,69,K,HSH,K-HSH,1.0323848631921813,True,3335
1057,26,26,K,HSH,K-HSH,1.021531128204702,True,3362
1058,26,46,D,PGL,D-PGL,1.0321319625042196,True,3304
1059,26,23,D,PGL,D-PGL,1.0206924495342344,True,3330
1060,26,11,D,PGL,D-PGL,1.0256774582876704,True,3370
1061,26,8,C,NI,C-NI,0.95,False,3258
1062,26,29,ETR,KSE,ETR-KSE,1.026414470582607,True,3303
1063,26,34,ETR,KSE,ETR-KSE,0.95,False,3351
1064,26,20,WFC,HBAN,WFC-HBAN,0.95,False,3270
1065,26,13,WFC,HBAN,WFC-HBAN,1.0187001795210113,True,3371
1066,26,7,NCC,PFG,NCC-PFG,0.95,False,3266
1067,26,4,NCC,PFG,NCC-PFG,1.024419868224902,True,3347
1068,26,18,NCC,PFG,NCC-PFG,0.975536390330328,False,3378
1069,27,6,JCI,1436513D,JCI-1436513D,1.000008268768683,True,3384
1070,27,5,JCI,1436513D,JCI-1436513D,1.0000069159341212,True,3390
1071,27,2,JCI,1436513D,JCI-1436513D,1.0000044229633622,True,3392
1072,27,9,JCI,1436513D,JCI-1436513D,1.0000059319574492,True,3401
1073,27,2,JCI,1436513D,JCI-1436513D,1.0000061508866092,True,3410
1074,27,3,JCI,1436513D,JCI-1436513D,1.0000047873515816,True,3415
1075,27,7,JCI,1436513D,JCI-1436513D,1.0000066370715355,True,3423
1076,27,3,JCI,1436513D,JCI-1436513D,1.0000044164626192,True,3426
1077,27,8,JCI,1436513D,JCI-1436513D,1.0000062550782713,True,3434
1078,27,3,JCI,1436513D,JCI-1436513D,1.000007827213144,True,3437
1079,27,9,JCI,1436513D,JCI-1436513D,1.0000043317632128,True,3447
1080,27,3,JCI,1436513D,JCI-1436513D,1.000007861254521,True,3450
1081,27,3,JCI,1436513D,JCI-1436513D,1.0000086474882572,True,3453
1082,27,2,JCI,1436513D,JCI-1436513D,1.0000055719974414,True,3455
1083,27,3,JCI,1436513D,JCI-1436513D,1.0000025640427512,True,3459
1084,27,4,JCI,1436513D,JCI-1436513D,1.0000043677090247,True,3463
1085,27,10,JCI,1436513D,JCI-1436513D,1.0000061739356167,True,3474
1086,27,5,JCI,1436513D,JCI-1436513D,1.000005186559705,True,3479
1087,27,6,JCI,1436513D,JCI-1436513D,1.0000059512670005,True,3486
1088,27,3,JCI,1436513D,JCI-1436513D,1.000004569691529,True,3489
1089,27,6,JCI,1436513D,JCI-1436513D,1.0000027832432752,True,3495
1090,27,1,JCI,1436513D,JCI-1436513D,1.0000027832432752,False,3502
1091,27,7,CEG,SO,CEG-SO,0.95,False,3395
1092,27,92,SO,AEE,SO-AEE,0.9678598011045231,False,3502
1093,27,2,CEG,AEE,CEG-AEE,0.95,False,3395
1094,27,16,XEL,CIN,XEL-CIN,1.0132696917591688,True,3423
1095,27,27,XEL,CIN,XEL-CIN,1.020850490724716,True,3451
1096,27,7,XEL,CIN,XEL-CIN,0.95,False,3464
1097,27,3,XEL,CIN,XEL-CIN,1.0186024492534764,True,3487
1098,27,4,XEL,CIN,XEL-CIN,1.0053759540513592,False,3502
1099,27,18,XEL,CEG,XEL-CEG,0.95,False,3395
1100,27,11,EMR,VMC,EMR-VMC,0.95,False,3395
1101,27,2,CBE,UPS,CBE-UPS,0.95,False,3384
1102,27,14,XEL,D,XEL-D,0.95,False,3414
1103,27,25,D,WFC,D-WFC,0.95,False,3408
1104,28,2,JCI,1436513D,JCI-1436513D,1.000002853933037,True,3509
1105,28,4,JCI,1436513D,JCI-1436513D,1.0000086959414223,True,3523
1106,28,2,JCI,1436513D,JCI-1436513D,1.0000066565905992,True,3525
1107,28,3,JCI,1436513D,JCI-1436513D,1.0000035254361566,True,3530
1108,28,3,JCI,1436513D,JCI-1436513D,1.0000078735859557,True,3536
1109,28,2,JCI,1436513D,JCI-1436513D,1.0000073391549054,True,3550
1110,28,2,JCI,1436513D,JCI-1436513D,1.0000037124320267,True,3554
1111,28,2,JCI,1436513D,JCI-1436513D,1.0000082131942962,True,3557
1112,28,3,JCI,1436513D,JCI-1436513D,1.0000087060933913,True,3563
1113,28,2,JCI,1436513D,JCI-1436513D,1.0000063783258584,True,3565
1114,28,3,JCI,1436513D,JCI-1436513D,1.000006736639818,True,3570
1115,28,2,JCI,1436513D,JCI-1436513D,1.0000085384487145,True,3574
1116,28,3,JCI,1436513D,JCI-1436513D,1.0000044808421342,True,3577
1117,28,2,JCI,1436513D,JCI-1436513D,1.0000056074700912,True,3582
1118,28,2,JCI,1436513D,JCI-1436513D,1.0000057705947314,True,3586
1119,28,28,JCI,1436513D,JCI-1436513D,1.0000014771130001,False,3628
1120,28,12,TMK,MSFT,TMK-MSFT,0.95,False,3523
1121,28,12,TMK,MSFT,TMK-MSFT,0.95,False,3597
1122,28,34,K,WFC,K-WFC,0.95,False,3565
1123,28,33,K,WFC,K-WFC,0.9657207055832259,False,3628
1124,28,16,T,NCC,T-NCC,1.0317437386114034,True,3525
1125,28,2,T,NCC,T-NCC,1.0184928788200696,True,3540
1126,28,9,T,NCC,T-NCC,1.0212253583297086,True,3551
1127,28,8,T,NCC,T-NCC,1.0248308054667599,True,3569
1128,28,8,T,NCC,T-NCC,0.95,False,3583
1129,28,9,BAC,KSE,BAC-KSE,1.0344939242656068,True,3510
1130,28,10,BAC,KSE,BAC-KSE,0.95,False,3520
1131,28,12,BAC,KSE,BAC-KSE,0.95,False,3578
1132,28,16,PNW,MI,PNW-MI,1.022503111669043,True,3520
1133,28,18,PNW,MI,PNW-MI,1.029044500266172,True,3554
1134,28,4,PNW,MI,PNW-MI,1.0399108384810682,True,3572
1135,28,3,PNW,MI,PNW-MI,1.0334096612273471,True,3575
1136,28,5,PNW,MI,PNW-MI,1.030645437459168,True,3581
1137,28,45,PNW,MI,PNW-MI,1.0021878039060164,False,3628
1138,28,3,XEL,CIN,XEL-CIN,1.0150861998334972,True,3504
1139,28,12,XEL,CIN,XEL-CIN,1.0178165870602711,True,3519
1140,28,6,XEL,CIN,XEL-CIN,1.0148028322016067,True,3563
1141,28,34,XEL,CIN,XEL-CIN,1.0246901180267833,True,3600
1142,28,6,XEL,CIN,XEL-CIN,1.0228989367501335,True,3616
1143,29,7,WFC,BLS,WFC-BLS,0.95,False,3648
1144,29,24,EQR,0574018D,EQR-0574018D,1.0388115020364226,True,3651
1145,29,18,EQR,0574018D,EQR-0574018D,1.0188913901151657,True,3683
1146,29,45,EQR,0574018D,EQR-0574018D,0.95,False,3735
1147,29,12,T,USB,T-USB,0.95,False,3644
1148,29,15,T,USB,T-USB,0.95,False,3739
1149,29,27,K,WWY,K-WWY,0.95,False,3666
1150,29,11,SNV,MI,SNV-MI,1.0262043159268006,True,3638
1151,29,52,SNV,MI,SNV-MI,0.95,False,3719
1152,29,18,BAC,C,BAC-C,1.017255618470648,True,3685
1153,29,48,BAC,C,BAC-C,0.9938447553202724,False,3752
1154,29,11,BBT,8206908Q,BBT-8206908Q,0.95,False,3648
1155,29,10,SNV,PNW,SNV-PNW,1.0316213395946312,True,3645
1156,29,43,SNV,PNW,SNV-PNW,1.0196233301172914,True,3703
1157,29,24,SNV,PNW,SNV-PNW,1.0268631679664786,True,3727
1158,29,78,EXC,PEG,EXC-PEG,1.047930295067086,True,3705
1159,29,4,EXC,PEG,EXC-PEG,1.017160697873388,True,3713
1160,29,28,EXC,PEG,EXC-PEG,1.0257343840984063,True,3744
1161,30,5,USB,MTB,USB-MTB,1.0093220919971837,True,3760
1162,30,31,USB,MTB,USB-MTB,1.0124041781917887,True,3796
1163,30,67,USB,MTB,USB-MTB,0.95,False,3865
1164,30,32,ED,SO,ED-SO,1.0270840922898183,True,3783
1165,30,8,ED,SO,ED-SO,1.0064183046299304,False,3877
1166,30,17,ETR,AEE,ETR-AEE,0.95,False,3773
1167,30,28,WFC,MTB,WFC-MTB,1.0163118137116454,True,3781
1168,30,20,WFC,MTB,WFC-MTB,0.95,False,3815
1169,30,5,WFC,TMK,WFC-TMK,1.0163995511146673,True,3756
1170,30,30,WFC,TMK,WFC-TMK,1.0288141691359884,True,3791
1171,30,23,WFC,TMK,WFC-TMK,1.021867766081361,True,3824
1172,30,26,WFC,TMK,WFC-TMK,1.0132564476773587,True,3851
1173,30,8,AEP,SO,AEP-SO,1.015451317339614,True,3780
1174,30,57,AEP,SO,AEP-SO,0.9793271132608415,False,3877
1175,30,22,AEP,ED,AEP-ED,1.0352845151406749,True,3773
1176,30,51,AEP,ED,AEP-ED,0.95,False,3870
1177,30,20,AEE,PNW,AEE-PNW,0.95,False,3785
1178,30,68,WFC,USB,WFC-USB,1.0302939363639614,True,3821
1179,30,7,WFC,USB,WFC-USB,1.0245676469613616,True,3831
1180,30,9,WFC,USB,WFC-USB,1.0210087808175499,True,3849
1181,30,12,WFC,USB,WFC-USB,0.9777201481917377,False,3877
1182,31,4,ED,SO,ED-SO,1.0155935010638681,True,3888
1183,31,79,ED,SO,ED-SO,1.019614062405134,True,3988
1184,31,3,MI,MTB,MI-MTB,1.0167216545364686,True,3886
1185,31,22,MI,MTB,MI-MTB,0.95,False,3937
